자치구,행정동,전체인구수,미성년비율,청년비율,장년비율,중년비율,노년비율
강남구,개포1동,13588.0,0.14417132764203708,0.2221445392993818,0.20050780100088314,0.278591404180159,0.154584927877539
강남구,개포2동,13837.5,0.19483288166214996,0.2010840108401084,0.22500451671183377,0.25925925925925924,0.1198193315266486
강남구,개포4동,18152.5,0.17055501996970115,0.23101501170637653,0.25866960473763945,0.23269522104393334,0.10706514254234954
강남구,논현1동,22598.5,0.08403212602606368,0.34391663163484304,0.2844436577648959,0.1738832223377658,0.11372436223643162
강남구,논현2동,21399.5,0.1314983994953153,0.2731839528960957,0.2864552910114722,0.18292483469239937,0.1259375219047174
강남구,대치1동,25050.0,0.3047105788423154,0.13670658682634731,0.2930538922155689,0.1849500998003992,0.08057884231536926
강남구,대치2동,40176.0,0.22759856630824374,0.1922167463162087,0.24481033452807646,0.23669603743528475,0.09867831541218638
강남구,대치4동,20444.0,0.17887888867149285,0.25665231852866366,0.2961504597926042,0.18296321659166503,0.08535511641557425
강남구,도곡1동,22339.0,0.1959353596848561,0.22051121357267559,0.2571959353596849,0.21695241505886567,0.10940507632391781
강남구,도곡2동,34129.0,0.2323390664830496,0.17940754197310205,0.26158106009551996,0.21147704298397257,0.11519528846435582
강남구,삼성1동,14505.0,0.17542226818338505,0.22278524646673561,0.24912099276111685,0.2232678386763185,0.129403653912444
강남구,삼성2동,29032.5,0.20799104451907346,0.21463876689916472,0.3151812623783691,0.16414363213639888,0.09804529406699389
강남구,세곡동,44761.0,0.22373271374634168,0.1923884631710641,0.27098366881883784,0.1896628761645182,0.12323227809923817
강남구,수서동,16301.0,0.0974786822894301,0.20869885283111467,0.19342371633642108,0.2744923624317527,0.22590638611128153
강남구,신사동,17185.5,0.17308195862791306,0.22001105583195135,0.2649035524133717,0.18890925489511506,0.15309417823164878
강남구,압구정동,27120.5,0.20200586272376983,0.17925554469865967,0.26776792463265797,0.1913681532420125,0.15960251470290002
강남구,역삼1동,34333.5,0.08321318828549376,0.37202732025572693,0.29177042829889177,0.16163513769350635,0.09135392546638123
강남구,역삼2동,35420.0,0.23811405985319029,0.190527950310559,0.32371541501976286,0.1587803500846979,0.08886222473178995
강남구,일원1동,16709.0,0.1444131904961398,0.22565683164761505,0.21877431324435934,0.248039978454725,0.16311568615716082
강남구,일원2동,16288.0,0.17592706286836934,0.18618000982318272,0.25782784872298625,0.22479739685658154,0.15526768172888017
강남구,일원본동,24684.0,0.2456246961594555,0.17211554043104846,0.27120807000486147,0.21556473829201103,0.09548695511262356
강남구,청담동,29027.5,0.17970889673585394,0.22292653518215486,0.26836620446128673,0.20720006890018086,0.12179829472052364
강동구,강일동,32993.5,0.24372982557170353,0.16485065240123054,0.2562474426781033,0.20873808477427372,0.12643399457468896
강동구,고덕1동,27195.5,0.25119964700042285,0.17453255134121454,0.29050762074607933,0.1967972642532772,0.08696291665900609
강동구,고덕2동,7552.5,0.12724263488910956,0.18609731876861965,0.20940086064217148,0.30122476001324067,0.17603442568685865
강동구,길동,47790.0,0.14491525423728813,0.23322870893492362,0.23994559531282694,0.24726930320150659,0.1346411383134547
강동구,둔촌1동,899.5,0.16008893829905502,0.24680377987770985,0.21345191773207337,0.282934963868816,0.09672040022234575
강동구,둔촌2동,28120.0,0.17624466571834993,0.21625177809388335,0.23597083926031295,0.245074679943101,0.12645803698435276
강동구,명일1동,22111.0,0.19587535615756863,0.19793315544299217,0.2438379087332097,0.2374609922662928,0.12489258739993668
강동구,명일2동,17913.5,0.223351103916041,0.18354872023892596,0.23780947330225807,0.24621095821587072,0.10907974432690429
강동구,상일동,10094.5,0.18103917975134975,0.19822675714497995,0.21739561147159345,0.27406013175491606,0.12927831987716082
강동구,성내1동,20730.5,0.18120643496297725,0.21408070234678372,0.26135404355900727,0.21878391741636719,0.12457490171486457
강동구,성내2동,24742.5,0.11605537031423664,0.24763059512983732,0.24124482166313024,0.2471253915327877,0.14794382136000808
강동구,성내3동,23759.0,0.15831895281787953,0.22536722926049077,0.24878993223620524,0.23793088934719475,0.1295929963382297
강동구,암사1동,37115.5,0.15927307998006224,0.2127008931578451,0.2511753849469898,0.24012878716439223,0.1367218547507106
강동구,암사2동,14598.0,0.17423619673927934,0.2212631867379093,0.2617824359501302,0.21554322509932866,0.1271749554733525
강동구,암사3동,18745.0,0.22723392904774606,0.17484662576687116,0.27313950386769803,0.21403040810882903,0.1107495332088557
강동구,천호1동,28663.5,0.1414342281996267,0.21857065606084394,0.23275245521307586,0.2559875800233747,0.15125508050307881
강동구,천호2동,35143.5,0.12461763910822769,0.22881898501856673,0.24421301236359497,0.25213766414842004,0.15021269936119055
강동구,천호3동,27371.5,0.12264581773012075,0.24014029190946787,0.2364503224156513,0.2521052920008038,0.1486582759439563
강북구,미아동,22457.0,0.1196508883644298,0.23426993810393196,0.22373870062786658,0.25105757670214185,0.1712828962016298
강북구,번1동,19174.0,0.11453009283404611,0.24348075518931886,0.2431939084176489,0.23226765411494732,0.1665275894440388
강북구,번2동,17369.0,0.1328804191375439,0.18679831884391732,0.23043928838735678,0.24514940411077207,0.2047325695204099
강북구,번3동,18864.0,0.15285729431721798,0.16189567430025445,0.23351357082273114,0.2252703562340967,0.22646310432569974
강북구,삼각산동,33118.0,0.2410622622139018,0.1544326348209433,0.29868953439217344,0.19232743523159612,0.11348813334138536
강북구,삼양동,27033.5,0.15671296724434497,0.1886548171712875,0.23581852146410934,0.2503375441581741,0.16847614996208407
강북구,송중동,28708.0,0.1324717848683294,0.2106033161488087,0.23331475546885885,0.24843249268496587,0.1751776508290372
강북구,송천동,28612.0,0.1242835174052845,0.20028309800083882,0.22209212917656926,0.26817419264644204,0.18516706277086536
강북구,수유1동,21725.0,0.13443037974683544,0.21518987341772153,0.2266283084004603,0.24771001150747987,0.17604142692750288
강북구,수유2동,22084.0,0.13790527078427822,0.1986279659481978,0.2240536134758196,0.2510188371671799,0.18839431262452455
강북구,수유3동,23356.5,0.10376126560058228,0.25526084815790034,0.22800933359022113,0.24440733842827478,0.16856121422302142
강북구,우이동,21242.0,0.14243009132850015,0.19308445532435742,0.2235900574333867,0.2479757085020243,0.1929196874117315
강북구,인수동,32351.0,0.13959383017526505,0.19727365460109425,0.2235788692776112,0.25173874068807767,0.18781490525795183
강서구,가양1동,32479.0,0.13273191908617876,0.36525139320791894,0.24320330059423012,0.18284122048092613,0.07597216663074602
강서구,가양2동,15738.5,0.0793913015852845,0.23896813546398957,0.1766369094894685,0.29262636210566445,0.21237729135559297
강서구,가양3동,16320.5,0.1095248307343525,0.23684936123280537,0.21886584357096903,0.24769461719922797,0.18706534726264515
강서구,공항동,27165.5,0.17487254053855072,0.23896118238206548,0.2619130882921352,0.20345659016031364,0.1207965986269349
강서구,등촌1동,23086.0,0.13679286147448672,0.32485055878021313,0.24679459412631033,0.18463570995408474,0.10692627566490513
강서구,등촌2동,21877.0,0.16085386478950495,0.24656031448553276,0.23344151391872742,0.23821822004845272,0.12092608675778214
강서구,등촌3동,33283.5,0.14368981627533162,0.21869695194315503,0.20981867892499287,0.26248741869094294,0.16530713416557755
강서구,발산1동,38651.5,0.2479981372003674,0.17051084692702742,0.2835465635227611,0.19486953934517418,0.10307491300466994
강서구,방화1동,45745.0,0.20861296316537326,0.19467701388129852,0.26399606514373153,0.21213247349437098,0.12058148431522571
강서구,방화2동,23741.0,0.13274504022576977,0.2328461311654943,0.2221473400446485,0.24280780085084874,0.1694536877132387
강서구,방화3동,24722.5,0.14136919809889775,0.20119324501971889,0.24014561634138942,0.24439275963191426,0.17289918090807968
강서구,염창동,40485.5,0.22582159044596214,0.20278865272751972,0.2869916389818577,0.19804621407664472,0.08635190376801571
강서구,우장산동,45757.0,0.22541906156435082,0.183196013724676,0.2821316956968333,0.20303997202613808,0.10621325698800184
강서구,화곡1동,52821.5,0.12346298382287516,0.27536135853771665,0.24818492469922285,0.21922891246935433,0.13376182047083102
강서구,화곡2동,19628.5,0.17168912550627913,0.21957867386708102,0.27319968413276613,0.21247166110502586,0.12306085538884785
강서구,화곡3동,22372.0,0.1499195422849991,0.22711424995530127,0.22718129805113535,0.24553012694439477,0.1502547827641695
강서구,화곡4동,22295.5,0.14211387948240675,0.22103114978358862,0.2541544257809872,0.23859074701172883,0.14410979794128861
강서구,화곡6동,24423.0,0.14461777832371125,0.23961020349670392,0.24122753142529582,0.24331572697866766,0.13122875977562135
강서구,화곡8동,26087.0,0.14405642657262238,0.23291294514509142,0.25876873538544104,0.22166213056311573,0.14259976233372945
강서구,화곡본동,35628.5,0.16408212526488625,0.24463561474662138,0.2728012686472908,0.20298356652679736,0.1154974248144042
관악구,낙성대동,16739.5,0.11051704053287136,0.4232205263000687,0.212192717823113,0.1446877146868186,0.10938200065712834
관악구,난곡동,28796.5,0.14265622558297014,0.21294254510096713,0.2308787526261872,0.25055128227388745,0.16297119441598806
관악구,난향동,16311.0,0.19223223591441357,0.1651952669977316,0.28192630739991414,0.217000797008154,0.14364539267978665
관악구,남현동,18521.5,0.12288421564128175,0.3255675836190373,0.22511675620225144,0.19887698080609023,0.12755446373133925
관악구,대학동,23241.5,0.08745132629133232,0.38340898823225694,0.24380956478712648,0.1793128670696814,0.10601725361960286
관악구,미성동,32371.0,0.15033517654690928,0.22476908343888047,0.23621451299002194,0.2381761453152513,0.150505081708937
관악구,보라매동,24898.0,0.1326010121294883,0.2645995662302193,0.23033978632821914,0.21776849546148286,0.1546911398505904
관악구,삼성동,25839.0,0.1273075583420411,0.1860559619180309,0.22346066024226943,0.26376794767599365,0.19940787182166492
관악구,서림동,23908.0,0.10032206792705371,0.35450476827840055,0.2287518822151581,0.18995733645641627,0.12646394512297138
관악구,서원동,22569.0,0.08555983871682396,0.3739864415791572,0.22016925871771012,0.19218840001772342,0.12809606096858522
관악구,성현동,32608.5,0.18447644019197448,0.18447644019197448,0.26177223730009047,0.21598662925310885,0.1532882530628517
관악구,신림동,20535.0,0.05281227173119065,0.5323106890674458,0.212490869247626,0.11891891891891893,0.0834672510348186
관악구,신사동,22696.5,0.11094221576013923,0.3226708963937171,0.2314013173837376,0.20196946665785473,0.13301610380455137
관악구,신원동,18356.5,0.10317871053850135,0.3195053523275134,0.22430746602021082,0.19873069484923597,0.15427777626453845
관악구,은천동,34762.0,0.159987917841321,0.23217881594844947,0.25199930959093264,0.2104309303262183,0.14540302629307864
관악구,인헌동,26807.5,0.12934813018744754,0.3170940968012683,0.23620255525505923,0.1873542851813858,0.13000093257483913
관악구,조원동,17379.0,0.10788883134817884,0.31149663386846194,0.23047931411473618,0.21128948731227343,0.13884573335634962
관악구,중앙동,14852.0,0.08880958793428495,0.3814301104228387,0.204282251548613,0.18455426878534878,0.14092378130891461
관악구,청룡동,27792.5,0.09695061617342808,0.41539983808581454,0.20093550418278314,0.1634973464064046,0.12321669515156967
관악구,청림동,16229.5,0.18056625281123878,0.19751070581348779,0.2686157922301981,0.20364151699066516,0.14966573215441017
관악구,행운동,29423.5,0.10413445035430863,0.3646575016568389,0.21785307662242764,0.18247319319591482,0.13088177817050997
광진구,광장동,35909.5,0.2639273729792952,0.16282599312159735,0.29709408373828655,0.18722065191662374,0.08893189824419721
광진구,구의1동,22268.0,0.11922938746182864,0.3097045087120532,0.24528471349021017,0.2035432010059278,0.12223818932998023
광진구,구의2동,26188.0,0.16948602413319078,0.20975255842370552,0.25240568199175195,0.23121276920727052,0.13714296624408126
광진구,구의3동,29825.5,0.16868116209284,0.24787514039999328,0.244622889809056,0.22474057434074868,0.11408023335736199
광진구,군자동,19713.0,0.12075787551362045,0.30644752193983665,0.23020341906356212,0.2121189063054837,0.13047227717749707
광진구,능동,11352.5,0.11671438009249065,0.3282096454525435,0.2532041400572561,0.18189826029508918,0.11997357410262056
광진구,자양1동,22873.0,0.13170550430638744,0.274625103834215,0.24430551305032133,0.2226861364928081,0.12667774231626808
광진구,자양2동,26773.5,0.16116682540571833,0.22929389134778794,0.2543746615123163,0.23254337311147216,0.12262124862270529
광진구,자양3동,29680.0,0.19482816711590298,0.21371293800539085,0.25277964959568733,0.22403975741239893,0.11463948787061995
광진구,자양4동,19891.0,0.10502237192700216,0.2325423558393243,0.2267859836106782,0.2692926449147856,0.16635664370820974
광진구,중곡1동,15676.0,0.11874840520540954,0.2699668282725185,0.2428872161265629,0.23382878285276856,0.1345687675427405
광진구,중곡2동,22104.5,0.14200728358479042,0.2623673912551743,0.23945350494243253,0.23155918478137935,0.12461263543622339
광진구,중곡3동,17362.5,0.12956083513318933,0.24668106551475882,0.23660187185025197,0.24892728581713464,0.13822894168466524
광진구,중곡4동,30602.5,0.14577240421534188,0.22976880973776653,0.2361898537701168,0.25159709174087086,0.13667184053590392
광진구,화양동,20995.5,0.06696673096615942,0.5166821461741802,0.18044342835369484,0.1394108261294087,0.09649686837655688
구로구,가리봉동,9449.0,0.08318340565139168,0.19129008360673086,0.22552651074187743,0.31421314424806857,0.18578685575193143
구로구,개봉1동,33474.5,0.15916593227680773,0.19381917579052713,0.23910738024466385,0.24647119449132923,0.1614363171966721
구로구,개봉2동,33253.5,0.16775677748206955,0.1966860631211752,0.24239553731186192,0.23576465635196295,0.15739696573293036
구로구,개봉3동,21559.5,0.1574943760291287,0.1987059069087873,0.2474779099700828,0.24186553491500268,0.15445627217699853
구로구,고척1동,24135.5,0.167616167056825,0.2014874355202917,0.23558658407739635,0.24586190466325536,0.14944790868223157
구로구,고척2동,29025.5,0.17248626207989526,0.19227920276997812,0.24678300115415755,0.24144286920121963,0.14700866479474944
구로구,구로1동,21550.0,0.205707656612529,0.21306264501160094,0.2768909512761021,0.21018561484918794,0.09415313225058004
구로구,구로2동,25960.0,0.11874036979969184,0.19399075500770416,0.22971879815100155,0.26700693374422185,0.1905431432973806
구로구,구로3동,24991.0,0.13414829338561882,0.3033291985114641,0.27465887719579046,0.17188187747589131,0.11598175343123525
구로구,구로4동,21583.0,0.12095167492934254,0.21926979567252003,0.23965621090673214,0.23949404624009638,0.1806282722513089
구로구,구로5동,30305.5,0.13939713913316065,0.2674597020342842,0.24312418537889163,0.21832670637343057,0.13169226708023296
구로구,수궁동,25060.0,0.17274541101356744,0.19626895450917797,0.25127693535514767,0.235634477254589,0.14407422186751795
구로구,신도림동,37170.5,0.2083507082229187,0.20522995386126094,0.2787829057989535,0.20153078382050282,0.10610564829636406
구로구,오류1동,21138.5,0.13033091278946,0.25931357475696004,0.23842751377817725,0.2172576105210871,0.15467038815431558
구로구,오류2동,44314.5,0.20724593530334315,0.18541335228875425,0.2580193841744801,0.20549707206444842,0.14382425616897404
금천구,가산동,19715.5,0.08739316781212751,0.3744515736349573,0.2240622860186148,0.206994496715782,0.10709847581851842
금천구,독산1동,37719.0,0.1450197513189639,0.2695988758980885,0.2461889233542777,0.21551472732575094,0.12367772210291895
금천구,독산2동,20139.0,0.13521028849496003,0.21418640448880283,0.2252594468444312,0.2812453448532698,0.14409851531853618
금천구,독산3동,25258.5,0.12338420729655364,0.2230338301957757,0.22786388740424016,0.27685729556386957,0.14886077953956095
금천구,독산4동,16437.0,0.1320192249193892,0.20840177647989291,0.2290259779765164,0.2811340268905518,0.1494189937336497
금천구,시흥1동,34255.0,0.1511166253101737,0.21175010947306963,0.23904539483287113,0.24770106553787768,0.1503868048460079
금천구,시흥2동,23008.0,0.18993393602225314,0.17515646731571627,0.24358918636995827,0.24413247566063978,0.14718793463143254
금천구,시흥3동,11562.0,0.13678429337484865,0.20398719944646254,0.21946895000864902,0.2666493686213458,0.173110188548694
금천구,시흥4동,21784.5,0.15065757763547477,0.202047327228075,0.22630769583878446,0.26640501273841494,0.15458238655925086
금천구,시흥5동,20574.0,0.14282589676290464,0.18953533586079518,0.22654807038009137,0.25836006610284823,0.18273063089336056
노원구,공릉1동,38712.0,0.1491398016119033,0.25167906592271133,0.23203399462698904,0.22908917131638767,0.1380579665220087
노원구,공릉2동,40856.0,0.20796211082827493,0.22137507342862736,0.2543567652242021,0.20794987272371254,0.10835617779518308
노원구,상계10동,16991.5,0.17338080805108436,0.224524026719242,0.2534796810169791,0.23467616161021687,0.11393932260247772
노원구,상계1동,40690.0,0.16614647333497173,0.20463258785942492,0.23219464241828458,0.25336692061931676,0.14365937576800197
노원구,상계2동,21335.5,0.16036652527477677,0.223430432846664,0.22553959363502143,0.25626303578542803,0.1344004124581097
노원구,상계3.4동,26461.0,0.14517591927742715,0.17187559049166698,0.22193038811836288,0.262801859340161,0.198216242772382
노원구,상계5동,26108.0,0.1527501149073081,0.19647234564118277,0.2268653286349012,0.2536387314233185,0.1702734793932894
노원구,상계6.7동,35253.0,0.1940118571469095,0.20511729498198736,0.26565115025671576,0.217073724222052,0.1181459733923354
노원구,상계8동,24596.0,0.2301187184908115,0.20970889575540738,0.29443812001951536,0.16663278581883234,0.0991014799154334
노원구,상계9동,22357.0,0.19546450776043298,0.1899181464418303,0.2580847161962696,0.22979380059936486,0.12673882900210226
노원구,월계1동,23333.5,0.15104892107913515,0.23191977200162855,0.230869779501575,0.22606981378704438,0.16009171363061692
노원구,월계2동,26565.0,0.16235648409561454,0.17415772633163937,0.23817052512704687,0.24711086015433842,0.1782044042913608
노원구,월계3동,32442.5,0.16808199121522693,0.1952839639361948,0.24921014101872543,0.22912845804114973,0.15829544578870308
노원구,중계1동,28317.0,0.29198008263587244,0.14109898647455593,0.2991842356181799,0.19322315217007452,0.07451354310131723
노원구,중계2.3동,37750.0,0.17629139072847683,0.17860927152317882,0.2527152317880795,0.22045033112582782,0.1719337748344371
노원구,중계4동,21680.5,0.18998639330273748,0.1734277346002168,0.2440903115703051,0.2314522266552893,0.1610433338714513
노원구,중계본동,26805.5,0.25097461341888794,0.16985320176829383,0.26186790024435286,0.22652067672679113,0.09078360784167429
노원구,하계1동,29123.0,0.18531744669161831,0.22950932252858566,0.22058167084434982,0.2361707241699001,0.12842083576554614
노원구,하계2동,23890.5,0.21420648374877044,0.1929428015319897,0.25321780624097445,0.22228500868546075,0.11734789979280467
도봉구,도봉1동,22504.5,0.11686551578573175,0.18660712301984048,0.2120464795929703,0.26692439289919795,0.21755648870225955
도봉구,도봉2동,28608.0,0.1403628355704698,0.1882864932885906,0.21993847874720357,0.2598224272930649,0.19158976510067113
도봉구,방학1동,30034.5,0.1494781001847875,0.19867152774309543,0.22484143235279427,0.26596081173317354,0.16104812798614926
도봉구,방학2동,21391.0,0.1445000233743163,0.19526903838062737,0.22376232995184892,0.26268056659342714,0.1737880416997803
도봉구,방학3동,29210.0,0.18704210886682643,0.18979801437863744,0.2284149263950702,0.2579253680246491,0.13681958233481684
도봉구,쌍문1동,21792.5,0.15321785017781347,0.1948147298382471,0.23090512791097856,0.24818171389239418,0.1728805781805667
도봉구,쌍문2동,20101.5,0.1503370395244136,0.20568116807203443,0.23212198094669553,0.24873765639380147,0.163122155063055
도봉구,쌍문3동,17023.0,0.13094049227515714,0.22255184162603536,0.23104035716383717,0.2398519649885449,0.17561534394642542
도봉구,쌍문4동,20046.0,0.18420133692507235,0.2005387608500449,0.23388705976254615,0.2573830190561708,0.12398982340616582
도봉구,창1동,26570.0,0.17094467444486264,0.19890854347007902,0.25415882574331955,0.2294505080918329,0.14653744824990592
도봉구,창2동,31017.0,0.1623948157462037,0.2145758777444627,0.2445110745720089,0.2365315794564271,0.14198665248089756
도봉구,창3동,14907.5,0.15203756498406842,0.19057521381854772,0.2360221365084689,0.24856615797417408,0.1727989267147409
도봉구,창4동,28349.0,0.18769621503404,0.19445130339694522,0.24921513986384,0.23974390631062825,0.12889343539454653
도봉구,창5동,25849.5,0.16379427068221822,0.2155747693378982,0.22601984564498345,0.2534091568502292,0.14120195748467088
동대문구,답십리1동,26315.0,0.17252517575527265,0.2293748812464374,0.2634239027170815,0.21027930837925138,0.12439673190195706
동대문구,답십리2동,28646.0,0.15347692522516232,0.19720030719821266,0.23842770369336033,0.24699783564895622,0.16389722823430847
동대문구,용신동,30151.0,0.11057676362309708,0.2593612152167424,0.22979337335411762,0.2308381148220623,0.16943053298398064
동대문구,이문1동,24856.5,0.1244342526099813,0.2927604449540362,0.21310321243940217,0.2105083177438497,0.15919377225273068
동대문구,이문2동,21377.0,0.17128221920755954,0.19605183140758758,0.24524021144220423,0.22996678673340507,0.15745895120924358
동대문구,장안1동,38118.5,0.15205215315398035,0.21666644805015936,0.2617364271941446,0.23165916812046644,0.13788580348124926
동대문구,장안2동,30769.0,0.18764015730117975,0.18323637427280703,0.2752445643342325,0.22111540836556273,0.13276349572621796
동대문구,전농1동,29101.0,0.14482320195182297,0.21662485825229374,0.23346276760248788,0.24138345761314045,0.16370571458025499
동대문구,전농2동,19757.0,0.17821531609049956,0.1796325353039429,0.24808928481044693,0.23447385736700915,0.15958900642810142
동대문구,제기동,24646.0,0.11515053152641402,0.23823338472774486,0.20585490546133248,0.2379087884443723,0.20285238984013634
동대문구,청량리동,21532.0,0.11708155303733978,0.1870704068363366,0.2011192643507338,0.2726639420397548,0.22206483373583505
동대문구,회기동,10070.0,0.13128103277060577,0.35938430983118175,0.2092850049652433,0.16777557100297916,0.13227408142999006
동대문구,휘경1동,12764.5,0.11226448352853617,0.29217752360061106,0.21567628970974187,0.2160288299580869,0.16385287320302402
동대문구,휘경2동,24381.5,0.1608596681910465,0.2677644935709452,0.2249861575374772,0.2090314377704407,0.13735824293009044
동작구,노량진1동,31905.5,0.1429534092868001,0.25667988277883125,0.2232843867044867,0.22369183996489633,0.15339048126498567
동작구,노량진2동,13053.0,0.09262238565846932,0.25951888454761357,0.20493373170918563,0.2600551597333946,0.18286983835133686
동작구,대방동,39691.0,0.18989191504371267,0.2311859111637399,0.2585724723488952,0.19592602857070873,0.1244236728729435
동작구,사당1동,22996.0,0.09397286484606018,0.32951382849191163,0.22486519394677335,0.21223256218472777,0.13941555053052704
동작구,사당2동,27761.5,0.1428417052392702,0.2289501647965708,0.24303441816904706,0.22520396952614233,0.15996974226896962
동작구,사당3동,25138.0,0.15780889490015115,0.22100007956082424,0.24558437425411728,0.22438141459145516,0.15122523669345214
동작구,사당4동,14649.0,0.12280701754385964,0.2621339340569322,0.23953853505358727,0.22117550686053655,0.1543450064850843
동작구,사당5동,12940.0,0.15312982998454405,0.23775115919629058,0.25363214837712517,0.21383307573415766,0.14165378670788253
동작구,상도1동,45818.0,0.1573508228207255,0.2780348334715614,0.23603169060194684,0.19698590073770134,0.13159675236806495
동작구,상도2동,26823.0,0.16204376840770982,0.24080080527905157,0.25411027849233864,0.20413451142676062,0.13891063639413936
동작구,상도3동,25442.0,0.13974923355082147,0.2507664491785237,0.24371118622749785,0.21429132929801117,0.15148180174514583
동작구,상도4동,29575.5,0.14686142246115874,0.2404524014809555,0.2456932258119051,0.2211458808811347,0.1458470693648459
동작구,신대방1동,24187.5,0.1935297157622739,0.20078552971576227,0.2576124031007752,0.21695090439276485,0.13112144702842377
동작구,신대방2동,20354.5,0.18197450195288511,0.2393819548502788,0.261760298705446,0.18612591810164827,0.13075732638974183
동작구,흑석동,30187.0,0.14956769470301787,0.23175539139364626,0.23326266273561466,0.22425216152648492,0.1611620896412363
마포구,공덕동,39155.5,0.13786058152749933,0.25339990550497377,0.24129432646754606,0.22722222931644342,0.14022295718353744
마포구,대흥동,11363.5,0.10467725612707353,0.3285519426233115,0.22440269283231398,0.1962423549082589,0.1461257535090421
마포구,도화동,22146.5,0.15982209378457093,0.23008150272052016,0.24403404601178516,0.21854469103470076,0.147517666448423
마포구,망원1동,21184.5,0.13550001180108098,0.2580660388491586,0.2593641577568505,0.20236493662819513,0.14470485496471477
마포구,망원2동,19380.0,0.17221362229102166,0.215015479876161,0.27169762641898865,0.20123839009287925,0.13983488132094943
마포구,상암동,32553.5,0.24324573394565868,0.1800113659053558,0.2929485308799361,0.1767705469457969,0.1070238223232525
마포구,서강동,24627.0,0.16019003532708004,0.2709830673650871,0.26454704186462014,0.19413651683112032,0.11014333861209243
마포구,서교동,23967.0,0.10710560353819835,0.33623315391997327,0.2574164476154713,0.17048441607209913,0.12876037885425795
마포구,성산1동,19759.5,0.14737215010501278,0.24337660365899946,0.28085224828563476,0.19615880968647992,0.13224018826387307
마포구,성산2동,40419.5,0.17789680723413204,0.23278368114400227,0.26456289662168014,0.1895124877843615,0.13524412721582404
마포구,신수동,20974.0,0.17242776771240584,0.2249451702107371,0.26692571755506816,0.20186898064270048,0.1338323638790884
마포구,아현동,24332.5,0.18043768622213088,0.23517928696188226,0.2702763793280592,0.20842494605979656,0.1056817014281311
마포구,연남동,16123.0,0.11195186999937977,0.3096508094027166,0.2514730509210445,0.1898840166222167,0.13704025305464243
마포구,염리동,10905.5,0.16702581266333502,0.22525331254871395,0.26165696208335243,0.19710237953326304,0.14896153317133556
마포구,용강동,21726.5,0.20166616804363335,0.19338135456700342,0.297470830552551,0.18808827929026764,0.11939336754654455
