자치구,행정동,전체독거노인비율,국민기초생활보장수급권자비율,저소득노인비율,일반독거노인비율
마포구,용강동,0.02618921593445792,0.0030377649414309715,0.000920534830736658,0.022230916162290292
마포구,합정동,0.030067085163132796,0.0031791362448473745,0.0012932079640057116,0.02559474095427971
서대문구,남가좌1동,0.021445278089972965,0.0028553203122626894,0.0012150299201117828,0.017374927857598494
서대문구,남가좌2동,0.03797717004605278,0.007726389767990048,0.002706419014776175,0.027544361263286552
서대문구,북가좌1동,0.021736858605914934,0.002560351133869788,0.0012017974710001045,0.01797471000104504
서대문구,북가좌2동,0.03769440816811112,0.005342514543511813,0.002137005817404725,0.030214887807194585
서대문구,북아현동,0.03170020328197272,0.004242406387178505,0.0016498247061249743,0.02580797218866924
서대문구,신촌동,0.030973576374169847,0.0029390984880599126,0.0014130281192595733,0.02662144976685036
서대문구,연희동,0.03572642368710831,0.0037249010997974417,0.0012778857787626259,0.03072363680854824
서대문구,천연동,0.048330855521016354,0.01108257872685498,0.0031896202189485067,0.03405865657521287
서대문구,충현동,0.044913528551352284,0.007227464364585425,0.0021797114750336994,0.035506352711733156
서대문구,홍은1동,0.040881187687753055,0.008184944925769516,0.0025686795245766034,0.03012756323740694
서대문구,홍은2동,0.03267466478475653,0.004622441778405081,0.0016584333098094567,0.02639378969654199
서대문구,홍제1동,0.03712327276683712,0.004961375258404961,0.0018278750952018278,0.030334022413230334
서대문구,홍제2동,0.03666141300623587,0.006304392516960186,0.003426300280956623,0.026930720208319058
서대문구,홍제3동,0.0453391256462814,0.007770673356380212,0.004160675497904365,0.033407776791996815
서초구,내곡동,0.027131468720443183,0.002215916768004324,0.0005945142548304283,0.02432103769760843
서초구,반포1동,0.01957480127321316,0.0013617253059626548,0.0001021293979471991,0.01811094656930331
서초구,반포2동,0.016520675800454195,9.982281450425494e-05,,0.01642085298594994
서초구,반포3동,0.020541843525651103,0.00010480532411046481,,0.02043703820154064
서초구,반포4동,0.019104050671706594,0.0003575624457271288,,0.018746488225979466
서초구,반포본동,0.02103632435076848,,,0.02103632435076848
서초구,방배1동,0.023541123766579804,0.0024595203935232628,0.0002928000468480075,0.02078880332620853
서초구,방배2동,0.0306408985794516,0.0027667657746944167,0.000867195242814668,0.02700693756194252
서초구,방배3동,0.025358676779676504,0.0015991958329525725,0.0007310609522068902,0.023028419994517043
서초구,방배4동,0.02215651328580687,0.0010126377187297472,0.00012151652624756967,0.021022359040829552
서초구,방배본동,0.019974029040254988,0.0010860583166096092,0.00014165978042734033,0.018746310943218037
서초구,서초1동,0.02051502761638333,0.00219974655094087,0.0003825646175549339,0.017932716447887527
서초구,서초2동,0.023850694651481725,0.0008347743128018603,0.00035776041977222587,0.022658159918907638
서초구,서초3동,0.021304523424878836,0.0015481960150780828,0.00020193861066235866,0.019554388799138397
서초구,서초4동,0.014233827427112987,,,0.014233827427112987
서초구,양재1동,0.0211963589076723,0.004529692241005635,0.0006718682271348071,0.01599479843953186
서초구,양재2동,0.021737258953168043,0.0019800275482093664,0.0005165289256198347,0.01924070247933884
서초구,잠원동,0.020809146619248462,0.0010287007509515481,8.817435008156127e-05,0.01969227151821535
성동구,금호1가동,0.037416387959866224,0.008639910813823858,0.003274804905239688,0.025501672240802676
성동구,금호2.3가동,0.0295139615690543,0.002846736718717294,0.0012140494829823753,0.025453175367354627
성동구,금호4가동,0.03303519413316884,0.004729104554333299,0.0017134436791062678,0.026592645899729275
성동구,마장동,0.032372390543285647,0.004538185590180231,0.0016856117906383714,0.026148593162467045
성동구,사근동,0.028260675760007133,0.0025853615048586965,0.0018721583311045735,0.02380315592404386
성동구,성수1가1동,0.029069938505899316,0.003177685585665107,0.0011180745579192045,0.024774178362315002
성동구,성수1가2동,0.02907411623142216,0.003447266577774887,0.0016911119060782464,0.023935737747569026
성동구,성수2가1동,0.040927148532395895,0.006402012060933437,0.0022864328789047985,0.03223870359255766
성동구,성수2가3동,0.030667547918043624,0.0029081295439524124,0.0010575016523463319,0.02670191672174488
성동구,송정동,0.037895114942528736,0.007183908045977011,0.004220545977011494,0.02649066091954023
성동구,옥수동,0.025515764157679154,0.0027808049302919845,0.0018789222501972868,0.020856036977189883
성동구,왕십리2동,0.03454022988505747,0.0045402298850574715,0.0024712643678160917,0.027528735632183908
성동구,왕십리도선동,0.02489161309612797,0.009306323815219016,0.003737479443863059,0.011847809837045897
성동구,용답동,0.04761582685153872,0.010077781535339872,0.002705444707473791,0.03483260060872506
성동구,응봉동,0.02757941393745383,0.002339325289337602,0.002524008864811623,0.022716079783304605
성동구,행당1동,0.035304025602155974,0.006467913087417888,0.00269496378642412,0.026141148728313964
성동구,행당2동,0.026950268898422867,0.0035853123048723992,0.001812798356396157,0.02155215823715431
성북구,길음1동,0.017115638203396216,0.003014074652170403,0.001049543852095051,0.013052019699130762
성북구,길음2동,0.037484779961732474,0.007653504957383893,0.0022612628283179685,0.027570012176030615
성북구,돈암1동,0.03081938976377953,0.005905511811023622,0.0018454724409448819,0.023068405511811024
성북구,돈암2동,0.01794784284595772,0.002890927706731445,0.001003794342615085,0.01405312079661119
성북구,동선동,0.03368875515143586,0.005102374566625237,0.0030090926931379603,0.025577287891672663
성북구,보문동,0.03459262630860264,0.005826126536185708,0.002002730996813837,0.026763768775603096
성북구,삼선동,0.036021474340472204,0.005811156651080452,0.002424522311377937,0.027785795378013817
성북구,석관동,0.03819992712255557,0.007682497267095834,0.0021255921292360016,0.028391837726223734
성북구,성북동,0.03651247018639027,0.004357939989988516,0.0016489502664821412,0.030505579929919615
성북구,안암동,0.034437707279488125,0.00562795216240662,0.0018759840541355398,0.026933771062945967
성북구,월곡1동,0.030537146204825893,0.005968291164732159,0.001940610010618432,0.022628245029475302
성북구,월곡2동,0.03178434922550795,0.006739086702876685,0.002263126131563066,0.022782136391068197
성북구,장위1동,0.03644977279319347,0.007057913564729769,0.0023687518128202648,0.02702310741564343
성북구,장위2동,0.044851116625310175,0.009739454094292804,0.003101736972704715,0.032009925558312655
성북구,장위3동,0.03697903071434786,0.008439919951274688,0.0026972940050465502,0.025841816758026624
성북구,정릉1동,0.028047043048300135,0.004134424672458586,0.00100567086627371,0.02290694750956784
성북구,정릉2동,0.03289086784844157,0.005166764681172813,0.0017642611106443754,0.02595984205662438
성북구,정릉3동,0.050422318914768366,0.010621960583567954,0.0034553365753775276,0.03634502175582288
성북구,정릉4동,0.03404784797239975,0.005241030861753672,0.0014705050619308862,0.027336312048715193
성북구,종암동,0.03246190063189196,0.005600297360921819,0.0017841655309131458,0.025077437740056996
송파구,가락1동,0.013373860182370821,,0.0012158054711246201,0.0121580547112462
송파구,가락2동,0.01251509172826055,0.0006183927677493448,0.00017668364792838422,0.011720015312582821
송파구,가락본동,0.020701824598424623,0.0025831802222990303,0.0014553128012952284,0.016663331574830364
송파구,거여1동,0.029682194498493,0.006333218877570486,0.0017549883636641104,0.021593987257258404
송파구,거여2동,0.035435943839575004,0.006480049038208938,0.003619486850170758,0.025336407951195305
송파구,마천1동,0.04657974300831444,0.008928571428571428,0.002503779289493575,0.035147392290249435
송파구,마천2동,0.03499147453480614,0.012899399510712433,0.0053871055427879505,0.016704969481305756
송파구,문정1동,0.014945427971995003,0.0016501261167817826,0.0006129039862332336,0.012682397868979987
송파구,문정2동,0.01047930513063966,0.00028132362766817876,7.033090691704469e-05,0.010127650596054437
송파구,방이1동,0.017624637902119225,0.0015856075621283733,0.0009757584997713066,0.015063271840219546
송파구,방이2동,0.02681938254925289,0.003992659958460204,0.00213748462422617,0.020689237966566514
송파구,삼전동,0.026952771254470383,0.0034688646375343433,0.0011972187687065432,0.022286687848229497
송파구,석촌동,0.02653698366954851,0.0036023054755043226,0.0012007684918347744,0.021733909702209415
송파구,송파1동,0.02026723008001252,0.0026214370952911945,0.0005477629751354735,0.017098030009585853
송파구,송파2동,0.01458248667256341,0.0018168344051062608,0.0003346800219932586,0.01243097224546389
송파구,오금동,0.022869504751603185,0.0033995209765896625,0.0012361894460326045,0.018233794328980917
송파구,오륜동,0.011292966615492702,0.00010408264161744424,5.204132080872212e-05,0.011136842653066534
송파구,위례동,0.00875650583767056,0.0005275003516669011,0.0003516669011112674,0.007877338584892389
송파구,잠실2동,0.010448975090635899,5.5139710240822686e-05,5.5139710240822686e-05,0.010338695670154253
송파구,잠실3동,0.015627176244463633,0.00025070336221064653,0.00011142371653806512,0.015265049165714922
송파구,잠실4동,0.01577186286213912,0.00040354446555579843,0.00030265834916684884,0.015065660047416475
송파구,잠실6동,0.01475559213427001,0.00017636165897533875,,0.01457923047529467
송파구,잠실7동,0.019169641547263926,0.00029341288082546823,0.00019560858721697882,0.01868062007922148
송파구,잠실본동,0.021579342493496516,0.004469507830368211,0.0016062293765385757,0.015503605286589731
송파구,장지동,0.021416994674693216,0.0031257235471173882,0.0011287335031257236,0.017162537624450105
송파구,풍납1동,0.03781865117779929,0.006582768635043562,0.0012262020006453694,0.030009680542110357
송파구,풍납2동,0.02223163670842664,0.003026084851419234,0.0011297383445298473,0.018075813512477557
양천구,목1동,0.012059989121143835,0.0013054627399176316,0.0010878856165980264,0.009666640764628176
양천구,목2동,0.020751146605086757,0.0031110683472850317,0.0020847365213765676,0.015555341736425157
양천구,목3동,0.026348977569588327,0.006035492297991172,0.0041437708314566255,0.016169714440140526
양천구,목4동,0.02162543121035647,0.004265736859675804,0.002299788567825216,0.015059905782855447
양천구,목5동,0.010495951065234769,9.267947960472202e-05,0.00011584934950590253,0.010287422236124144
양천구,신월1동,0.040210867431935915,0.012140852141764987,0.0034231725963623084,0.02464684269380862
양천구,신월2동,0.03804852180829908,0.0065844712537010035,0.003402713332449512,0.02806133722214857
양천구,신월3동,0.044841187461075356,0.011269610605296717,0.0057534327827041135,0.02781814407307453
양천구,신월4동,0.023848577156395635,0.0028118409747715377,0.0010934937124111536,0.019943242469212946
양천구,신월5동,0.027828775727123393,0.00418720005153477,0.0010306953973008663,0.022610880278287757
양천구,신월6동,0.030512763265609883,0.005507181662573491,0.0014884274763712138,0.023517154126665177
양천구,신월7동,0.04061323292092523,0.004930966469428008,0.002913752913752914,0.032768513537744307
양천구,신정1동,0.01788933898424146,0.002201044325286253,0.0013112604491067037,0.014377034209848502
양천구,신정2동,0.021889012101634443,0.005448146183886987,0.001639265223470421,0.014801600694277035
양천구,신정3동,0.02392735899218782,0.002249580759949282,0.0013701991901509264,0.02030757904208761
양천구,신정4동,0.03164331428082729,0.006556722778910159,0.00145388200749747,0.02363270949441966
양천구,신정6동,0.00955733417238599,0.00019665296650999981,0.00023598355981199976,0.009124697646063992
양천구,신정7동,0.05071204118472956,0.010296182389516614,0.006384970248044394,0.03403088854716855
영등포구,당산1동,0.036861170941844525,0.006119052281182691,0.0014196201292343842,0.029322498531427453
영등포구,당산2동,0.019707255592793103,0.0014895018761994787,0.0002577984016499098,0.017959955314943713
영등포구,대림1동,0.05241767007254909,0.012686595510312607,0.002127093858016485,0.037603980704220004
영등포구,대림2동,0.054998613147363,0.013234536593097436,0.0022982129413163213,0.039465863612949244
영등포구,대림3동,0.03252098952056054,0.007231426061732682,0.001715931607868772,0.023573631850959082
영등포구,도림동,0.04383766199136046,0.010452775851954562,0.002346541517785718,0.03103834462162018
영등포구,문래동,0.026673070765289787,0.002913864873519052,0.0008005123278898495,0.022958693563880885
영등포구,신길1동,0.05854941536350382,0.014065582206466738,0.0040024014408645186,0.040481431716172564
영등포구,신길3동,0.04480715906226367,0.010776405344088733,0.0027728762288883285,0.031257877489286615
영등포구,신길4동,0.05591607181483885,0.01935972312351287,0.0037854207224745835,0.03277092796885139
영등포구,신길5동,0.054336468129571575,0.011942080907598148,0.0037816589540727473,0.03861272826790068
영등포구,신길6동,0.03835540838852097,0.006843267108167771,0.0013796909492273732,0.030132450331125826
영등포구,신길7동,0.020317915620891597,0.0023903430142225407,0.0007768614796223258,0.01715071112704673
영등포구,양평1동,0.03225427413195464,0.003936313965101933,0.001527524822278362,0.02679043534457435
영등포구,양평2동,0.020057755590875512,0.0023281323453694792,0.0008506637415773096,0.016878959503928724
영등포구,여의동,0.030485272629393215,0.0006767668999461663,9.228639544720449e-05,0.029716219333999847
영등포구,영등포동,0.05412960609911054,0.016814908936891148,0.0013553578991952562,0.035959339263024144
영등포구,영등포본동,0.046483180428134555,0.014996035791142824,0.0022652622041001245,0.029221882432891606
용산구,남영동,0.11656064026267186,0.06895136466242562,0.006840413160954921,0.040768862439291335
용산구,보광동,0.04860317790009347,0.01862429466542043,0.003669470696160903,0.026309412538512135
용산구,서빙고동,0.030960692062528456,0.0026559417210502353,0.0012900288359386856,0.027014721505539536
용산구,용문동,0.028502024291497976,0.006801619433198381,0.0008906882591093117,0.020809716599190283
용산구,용산2가동,0.049146429430151475,0.010194758355373888,0.002885308968502044,0.03606636210627555
용산구,원효로1동,0.02585764613332421,0.0038307623901221053,0.0010260970687827069,0.0210007866744194
용산구,원효로2동,0.030450586379535013,0.007475481791372334,0.0015088128386256086,0.02146629174953707
용산구,이촌1동,0.0236257266219323,0.0005607371824825705,0.00022429487299302817,0.022840694566456703
용산구,이촌2동,0.040092870490967776,0.002604904014949884,0.0013590803556260264,0.03612888612039187
용산구,이태원1동,0.04997258557217827,0.00720607817028276,0.0018798464792041984,0.04088666092269131
용산구,이태원2동,0.04858622062923138,0.009557945041816009,0.002617056380497241,0.03641121920691813
용산구,청파동,0.037738735752352294,0.010046663436774869,0.001529948746716985,0.026162123568860444
용산구,한강로동,0.04398744990835948,0.005218849989127396,0.0028579416607126215,0.03591065825851946
용산구,한남동,0.042232277526395176,0.009777916471628439,0.0015082956259426848,0.03094606542882405
용산구,효창동,0.02782260308274442,0.003561293194591286,0.0012241945356407545,0.02303711535251238
용산구,후암동,0.04431736954967834,0.012580414581844175,0.002058613295210865,0.0296783416726233
은평구,갈현1동,0.043041200622964744,0.009425375700329686,0.0033575372666410468,0.030258287655994014
은평구,갈현2동,0.03075436492069839,0.00626416100226576,0.002465680394508863,0.022024523523923763
은평구,구산동,0.03179016076393086,0.007736008703009791,0.0019340021757524477,0.02212014988516862
은평구,녹번동,0.0476501801705919,0.01885329400495659,0.0032841221815085677,0.025512763984126743
은평구,대조동,0.045831835305519514,0.01000422053053632,0.002438528754318228,0.03338908602066497
은평구,불광1동,0.04231135880325585,0.006526362103101855,0.002444330375693579,0.033340666324460415
은평구,불광2동,0.05070921381987842,0.012668789483542494,0.003984538627888365,0.034055885708447566
은평구,수색동,0.05314502632760521,0.013143393607902364,0.005224703049104045,0.0347769296705988
은평구,신사1동,0.03008998372063901,0.004436573105064491,0.0016100466913540493,0.02404336392422047
은평구,신사2동,0.03719711251092004,0.005701411559152145,0.0028507057795760724,0.028644995172191826
은평구,역촌동,0.03420150437496802,0.006140305991915264,0.0020877040372511897,0.025973494345801564
은평구,응암1동,0.03517223821553767,0.006110099289113448,0.002036699763037816,0.027025439163386403
은평구,응암2동,0.032839290903807036,0.006732538990603507,0.0016952436307275016,0.024411508282476024
은평구,응암3동,0.0568250325742401,0.011318332976799362,0.004083934579257502,0.04142276501818323
은평구,증산동,0.038744648741876865,0.005050971696079337,0.0025870830638455144,0.031106593981952015
은평구,진관동,0.018928821449027647,0.002181996708821631,0.0015092143902682947,0.015237610349937722
종로구,가회동,0.04606032265606734,0.004676174888940846,0.002338087444470423,0.03904606032265607
종로구,교남동,0.0318349299926308,0.005207565708671088,0.0019651191353475803,0.024662245148612136
종로구,무악동,0.028706350192618368,0.005095066484404126,0.002236858456567665,0.021374425251646578
종로구,부암동,0.0318955042527339,0.0035439449169704334,0.0017213446739570675,0.0266302146618064
종로구,사직동,0.04020824102791316,0.004541426672574214,0.0012184315463003987,0.034448382809038544
종로구,삼청동,0.05681608559306401,0.005165098690278546,0.0014757424829367274,0.05017524441984873
종로구,숭인1동,0.06010625644278804,0.009039727222266276,0.0026960589961145033,0.04837047022440726
종로구,숭인2동,0.06125773867709352,0.013142174432497013,0.0038014554143586403,0.04431410883023786
종로구,이화동,0.05155295315682281,0.006491853360488798,0.0034368635437881873,0.041624236252545826
종로구,종로1.2.3.4가동,0.12432312143016097,0.04495215488465247,0.003708923670350864,0.07566204287515763
종로구,종로5·6가동,0.14409619554504238,0.01517839542676917,0.004730928444707274,0.12418687167356594
종로구,창신1동,0.0896484375,0.03046875,0.0021484375,0.05703125
종로구,창신2동,0.05391144757972012,0.011355815554026153,0.0027529249827942187,0.039802707042899746
종로구,창신3동,0.03011204481792717,0.005042016806722689,0.0021008403361344537,0.02296918767507003
종로구,청운효자동,0.03445845406844702,0.004072362753543739,0.0021928107134466285,0.028193280601456653
종로구,평창동,0.034411041784836456,0.0018907165815844206,0.0014585527915079814,0.03106177241174405
종로구,혜화동,0.040073945971733554,0.003876200131194466,0.0018486492933388991,0.03434909654720019
중구,광희동,0.08109861591695501,0.010596885813148788,0.0028114186851211074,0.06769031141868512
중구,다산동,0.03744669047536493,0.005270274955792102,0.0019416802468707741,0.030234735272702058
중구,동화동,0.0233412975555964,0.002481161551185444,0.0007351589781290203,0.020124977026281934
중구,명동,0.05930122757318225,0.009065155807365438,0.002644003777148253,0.04759206798866856
중구,소공동,0.029495472186287192,0.00258732212160414,,0.026908150064683053
중구,신당5동,0.04586806123004848,0.008824971400555647,0.002179005284087814,0.03486408454540502
중구,신당동,0.05424043498441748,0.01127246203832637,0.0022544924076652742,0.040713480538425835
중구,약수동,0.04573804573804574,0.008031213510665566,0.0038732093526614073,0.03383362287471876
중구,을지로동,0.15601882985877605,0.025554808338937456,0.007397444519166106,0.1230665770006725
중구,장충동,0.040386494408858976,0.005428292259255238,0.0006513950711106286,0.03430680707849311
중구,중림동,0.039210617028610825,0.009651844191658049,0.0022406066873491897,0.027318166149603584
중구,청구동,0.042914586799778144,0.01019134775374376,0.0029118136439267887,0.0298114254021076
중구,필동,0.05934873949579832,0.007878151260504201,0.0015756302521008404,0.04989495798319328
중구,황학동,0.04288401253918495,0.009362591431556948,0.001671891327063741,0.03184952978056426
중구,회현동,0.10150775111488639,0.03397748991293268,0.0036101083032490976,0.0639201528987046
중랑구,망우3동,0.037421690101628845,0.013531950438535431,0.0033412223305025754,0.02054851733259084
중랑구,망우본동,0.03258028828424377,0.0076640638778880535,0.003431191777966618,0.021485032628389102
중랑구,면목2동,0.03024240092343209,0.00684878799538284,0.0026933435936898806,0.02070026933435937
중랑구,면목3.8동,0.03684309662836693,0.00979468826521002,0.0024110001883593897,0.024637408174797513
중랑구,면목4동,0.035142425817308885,0.011582151607394758,0.0028707897146534015,0.020689484495260722
중랑구,면목5동,0.037243947858473,0.005133625245357089,0.0021138456892646836,0.029996476923851226
중랑구,면목7동,0.028594958136981288,0.006862789952875509,0.0032941391773802444,0.018438029006725535
중랑구,면목본동,0.03289781011565194,0.0059453873702985435,0.0015005025267896324,0.025451920218563764
중랑구,묵1동,0.0208117419680121,0.004313604660933867,0.0017086356124478305,0.014789501694630402
중랑구,묵2동,0.036379167399442254,0.0062306861291862425,0.0017084139386478406,0.02844006733160817
중랑구,상봉1동,0.032599483611565526,0.007529022212586475,0.0020497861521177837,0.023020675246861265
중랑구,상봉2동,0.03762305646200675,0.0075136424712754,0.0013162585351139387,0.02879315545561741
중랑구,신내1동,0.020050981205254236,0.0026344354868217245,0.0026344354868217245,0.014782110231610787
중랑구,신내2동,0.03134042647909896,0.012865601210880115,0.005253082847348974,0.013221742420869875
중랑구,중화1동,0.025250326512842838,0.0060949063996517195,0.001693029555458811,0.01746239055773231
중랑구,중화2동,0.048173963551876864,0.012814927757206128,0.002976838742467146,0.03238219705220359
